CODIGO_ENTIDAD|NOMBRE|TIPO_GESTION|ESTADO_LICENCIAMIENTO|PERIODO_LICENCIAMIENTO|CODIGO_FILIAL|NOMBRE_FILIAL|DEPARTAMENTO_FILIAL|PROVINCIA_FILIAL|CODIGO_LOCAL|DEPARTAMENTO_LOCAL|PROVINCIA_LOCAL|DISTRITO_LOCAL|LATITUD_UBICACION|LONGITUD_UBICACION|TIPO_AUTORIZACION_LOCAL|DENOMINACION_PROGRAMA|TIPO_NIVEL_ACADEMICO|NIVEL_ACADEMICO|CODIGO_CLASE_PROGRAMA_N2|NOMBRE_CLASE_PROGRAMA_N2|TIPO_AUTORIZACION_PROGRAMA|TIPO_AUTORIZACION_PROGRAMA_LOCAL;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN GESTION EN GANADERIA BOVINA|POSGRADO|SEGUNDA ESPECIALIDAD|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
055|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F01|UPN-CAJAMARCA|CAJAMARCA|CAJAMARCA|F01L01|CAJAMARCA|CAJAMARCA|CAJAMARCA|-7.150645|-78.506058|AUTORIZADO POR LIC.|INGENIERIA DE SISTEMAS COMPUTACIONALES|PREGRADO|CARRERA PROFESIONAL|61|INFORMATICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
004|UNIVERSIDAD NACIONAL DE TRUJILLO|PUBLICO|LICENCIA OTORGADA|8|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|LA LIBERTAD|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|ANTROPOLOGIA|PREGRADO|CARRERA PROFESIONAL|22|HUMANIDADES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
004|UNIVERSIDAD NACIONAL DE TRUJILLO|PUBLICO|LICENCIA OTORGADA|8|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|LA LIBERTAD|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|ESTADISTICA|PREGRADO|CARRERA PROFESIONAL|54|MATEMATICAS Y ESTADISTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
018|UNIVERSIDAD DE LIMA|PRIVADO|LICENCIA OTORGADA|6|S|UL-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTIAGO DE SURCO|-12.0847243|-76.9710095|AUTORIZADO POR LIC.|CARRERA DE INGENIERIA INDUSTRIAL|PREGRADO|CARRERA PROFESIONAL|72|INDUSTRIA Y PRODUCCION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
008|PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU|PRIVADO|LICENCIA OTORGADA|10|S|PUCP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SAN MIGUEL|-12.0693438|-77.080122|AUTORIZADO POR LIC.|ENSEÑANZA DE LAS MATEMATICAS CON MENCION EN EDUCACION SECUNDARIA|POSGRADO|MAESTRIA|12|EDUCACION SECUNDARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
071|UNIVERSIDAD CATOLICA SEDES SAPIENTIAE|PRIVADO|LICENCIA OTORGADA|6|S|UCSS-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LOS OLIVOS|-12.0001412|-77.0639086|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN EDUCACION RELIGIOSA|POSGRADO|SEGUNDA ESPECIALIDAD|19|OTROS PROGRAMAS EN EDUCACION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
065|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F03|UTP-PIURA|PIURA|PIURA|F03L01|PIURA|PIURA|PIURA|-5.1851293|-80.6421152|AUTORIZADO POR LIC.|CONTABILIDAD|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
054|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPC-LIMA|LIMA|LIMA|SL10|LIMA|LIMA|CHORRILLOS|-12.1964766|-77.0055369|AUTORIZADO POR LIC.|CONTABILIDAD|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
080|UNIVERSIDAD ANTONIO RUIZ DE MONTOYA|PRIVADO|LICENCIA OTORGADA|6|S|UARM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|PUEBLO LIBRE|-12.0701464|-77.0586948|AUTORIZADO POR LIC.|EDUCACION SECUNDARIA CON ESPECIALIDAD EN MATEMATICA|PREGRADO|CARRERA PROFESIONAL|12|EDUCACION SECUNDARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
005|UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA|PUBLICO|LICENCIA OTORGADA|10|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4027681|-71.5255001|AUTORIZADO POR LIC.|MAESTRIA EN TELECOMUNICACIONES, CON MENCION EN INGENIERIA DE TELECOMUNICACIONES|POSGRADO|MAESTRIA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
068|UNIVERSIDAD CIENTIFICA DEL SUR S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UCS-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|MIRAFLORES|-12.1211435|-77.0256582|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN ODONTOLOGIA ESTETICA Y RESTAURADORA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
065|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F01|UTP-AREQUIPA|AREQUIPA|AREQUIPA|F01L02|AREQUIPA|AREQUIPA|AREQUIPA|-16.4075431|-71.5423196|AUTORIZADO POR LIC.|ADMINISTRACION DE EMPRESAS|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
033|UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO|PUBLICO|LICENCIA OTORGADA|6|S|UNSAM-ANCASH|ANCASH|HUARAZ|SL04|ANCASH|HUARAZ|HUARAZ|-9.537001434|-77.52841687|AUTORIZADO POR LIC.|MAESTRIA EN COMUNICACION Y DESARROLLO CON MENCION EN COMUNICACION ORGANIZACIONAL Y DESARROLLO SOCIAL|POSGRADO|MAESTRIA|32|PERIODISMO E INFORMACION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
052A|UNIVERSIDAD CESAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UPCV-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|LA LIBERTAD|TRUJILLO|VICTOR LARCO HERRERA|-8.1293904|-79.0433213|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN MEDICINA FAMILIAR Y COMUNITARIA|POSGRADO|SEGUNDA ESPECIALIDAD|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
008|PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU|PRIVADO|LICENCIA OTORGADA|10|S|PUCP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SAN MIGUEL|-12.0693438|-77.080122|AUTORIZADO POR LIC.|DERECHO DE LA PROPIEDAD INTELECTUAL Y DE LA COMPETENCIA|POSGRADO|MAESTRIA|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
019|UNIVERSIDAD DE SAN MARTIN DE PORRES|PRIVADO|LICENCIA OTORGADA|6|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|MEDICINA FISICA Y DE REHABILITACION|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
101|UNIVERSIDAD NACIONAL DE JAEN|PUBLICO|LICENCIA OTORGADA|6|S|UNJ-CAJAMARCA|CAJAMARCA|JAEN|SL01|CAJAMARCA|JAEN|JAEN|-5.6983568|-78.8096319|AUTORIZADO POR LIC.|INGENIERIA MECANICA Y ELECTRICA|PREGRADO|CARRERA PROFESIONAL|71|INGENIERIA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|LICENCIA OTORGADA|6|S|UAC-CUSCO|CUSCO|CUSCO|SL01|CUSCO|CUSCO|SAN JERONIMO|-13.5375735|-71.9038466|AUTORIZADO POR LIC.|ADMINISTRACION|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
065|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F07|UTP-JUNIN|JUNIN|HUANCAYO|F07L01|JUNIN|HUANCAYO|EL TAMBO|-12.0497638|-75.210135|AUTORIZADO POR LIC.|ADMINISTRACION DE NEGOCIOS INTERNACIONALES|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
052A|UNIVERSIDAD CESAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F01|UPCV-PIURA|PIURA|PIURA|F01L01|PIURA|PIURA|VEINTISEIS DE OCTUBRE|-5.168798939|-80.65734342|AUTORIZADO POR LIC.|PSICOLOGIA|PREGRADO|CARRERA PROFESIONAL|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
043|UNIVERSIDAD PRIVADA DE TACNA|PRIVADO|LICENCIA OTORGADA|6|S|UPT-TACNA|TACNA|TACNA|SL01|TACNA|TACNA|POCOLLAY|-18.0058389|-70.2254838|AUTORIZADO POR LIC.|SEGUNDA ESPECIALIDAD EN ANESTESIOLOGIA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
005|UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA|PUBLICO|LICENCIA OTORGADA|10|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4027681|-71.5255001|AUTORIZADO POR LIC.|MAESTRIA EN CIENCIAS: ADMINISTRACION (MBA), CON MENCION EN GERENCIA DE MARKETING Y VENTAS|POSGRADO|MAESTRIA|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
019|UNIVERSIDAD DE SAN MARTIN DE PORRES|PRIVADO|LICENCIA OTORGADA|6|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|EDUCACION CON MENCION EN INICIAL (VIRTUAL: SEMIPRESENCIAL)|PREGRADO|CARRERA PROFESIONAL|11|EDUCACION INICIAL Y PRIMARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
012|UNIVERSIDAD NACIONAL DEL ALTIPLANO|PUBLICO|LICENCIA OTORGADA|6|S|UNA-PUNO|PUNO|PUNO|SL01|PUNO|PUNO|PUNO|-15.8243805|-70.0162544|AUTORIZADO POR LIC.|TURISMO|PREGRADO|CARRERA PROFESIONAL|01|SERVICIOS PERSONALES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
027|UNIVERSIDAD NACIONAL DEL CALLAO|PUBLICO|LICENCIA OTORGADA|6|S|UNC-CALLAO|CALLAO|PROV. CONST. DEL CALLAO|SL01|CALLAO|PROV. CONST. DEL CALLAO|BELLAVISTA|-12.0612769|-77.1173082|AUTORIZADO POR LIC.|FINANZAS|POSGRADO|MAESTRIA|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
015|UNIVERSIDAD CATOLICA DE SANTA MARIA|PRIVADO|LICENCIA OTORGADA|6|S|UCSM-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4061786|-71.5476298|AUTORIZADO POR LIC.|ENFERMERIA EN CIRUGIA PLASTICA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL04|LIMA|LIMA|MIRAFLORES|-12.13402606|-77.02627908|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN OFTALMOLOGIA ONCOLOGICA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
010|UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU|PUBLICO|LICENCIA OTORGADA|6|S|UNCP-JUNIN|JUNIN|HUANCAYO|SL01|JUNIN|HUANCAYO|EL TAMBO|-12.0330464|-75.237332|AUTORIZADO POR LIC.|MAESTRIA EN ADMINISTRACION PUBLICA Y GOBIERNO MENCION GERENCIA MUNICIPAL Y REGIONAL|POSGRADO|MAESTRIA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|SAN ISIDRO|-12.091066|-77.052041|AUTORIZADO POR LIC.|PSICOLOGIA ESCOLAR Y PROBLEMAS DE APRENDIZAJE|POSGRADO|SEGUNDA ESPECIALIDAD|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN CARDIOLOGIA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
055|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F02|UPN-LIMA|LIMA|LIMA|F02L05|LIMA|LIMA|COMAS|-11.9341108|-77.0585433|AUTORIZADO POR LIC.|ARQUITECTURA Y URBANISMO|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
029|UNIVERSIDAD DE PIURA|PRIVADO|LICENCIA OTORGADA|8|F01|UDEP-LIMA|LIMA|LIMA|F01L01|LIMA|LIMA|MIRAFLORES|-12.1199404|-77.030347|AUTORIZADO POR LIC.|COMUNICACION AUDIOVISUAL|PREGRADO|CARRERA PROFESIONAL|21|ARTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN CUIDADOS INTENSIVOS Y EMERGENCIAS CARDIOVASCULARES|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
011|UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA|PUBLICO|LICENCIA OTORGADA|8|S|UNAP-LORETO|LORETO|MAYNAS|SL01|LORETO|MAYNAS|SAN JUAN BAUTISTA|-3.764503718|-73.27086457|AUTORIZADO POR LIC.|MAESTRIA EN CIENCIAS Y TECNOLOGIAS AMBIENTALES CON MENCION EN CONTAMINACION ATMOSFERICA Y CALIDAD DEL AIRE|POSGRADO|MAESTRIA|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
023|UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DE HUANUCO|PUBLICO|LICENCIA OTORGADA|6|S|UNHV-HUANUCO|HUANUCO|HUANUCO|SL01|HUANUCO|HUANUCO|PILLCO MARCA|-9.9496157|-76.2501276|AUTORIZADO POR LIC.|MAESTRIA EN INGENIERIA DE SISTEMAS, MENCION EN TECNOLOGIA DE INFORMACION Y COMUNICACION|POSGRADO|MAESTRIA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
068|UNIVERSIDAD CIENTIFICA DEL SUR S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UCS-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|MIRAFLORES|-12.1211435|-77.0256582|AUTORIZADO POR LIC.|MAESTRIA EN GESTION Y AUDITORIAS AMBIENTALES|POSGRADO|MAESTRIA|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PSICOLOGIA CLINICA|POSGRADO|MAESTRIA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
065|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UTP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|LIMA|-12.0648091|-77.0363951|AUTORIZADO POR LIC.|INGENIERIA MARITIMA CON MENCION MAQUINAS|PREGRADO|CARRERA PROFESIONAL|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
089|UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS|PUBLICO|LICENCIA OTORGADA|6|S|UNJMA-APURIMAC|APURIMAC|ANDAHUAYLAS|SL02|APURIMAC|ANDAHUAYLAS|TALAVERA|-13.6511626|-73.3635337|AUTORIZADO POR LIC.|INGENIERIA AGROINDUSTRIAL|PREGRADO|CARRERA PROFESIONAL|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
019|UNIVERSIDAD DE SAN MARTIN DE PORRES|PRIVADO|LICENCIA OTORGADA|6|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|ENFERMERIA EN EMERGENCIA Y DESASTRES|POSGRADO|SEGUNDA ESPECIALIDAD|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
003|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|PUBLICO|LICENCIA OTORGADA|8|F06|UNSAAC-APURIMAC|APURIMAC|ANDAHUAYLAS|F06L01|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|-13.6616515|-73.3767641|AUTORIZADO POR LIC.|MAESTRIA EN DERECHO MENCION DERECHO PENAL Y PROCESAL PENAL|POSGRADO|MAESTRIA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL03|LIMA|LIMA|SAN ISIDRO|-12.091066|-77.052041|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ESTOMATOLOGIA DE PACIENTES ESPECIALES|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
027|UNIVERSIDAD NACIONAL DEL CALLAO|PUBLICO|LICENCIA OTORGADA|6|S|UNC-CALLAO|CALLAO|PROV. CONST. DEL CALLAO|SL01|CALLAO|PROV. CONST. DEL CALLAO|BELLAVISTA|-12.0612769|-77.1173082|AUTORIZADO POR LIC.|GERENCIA EN SALUD|POSGRADO|MAESTRIA|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
072|UNIVERSIDAD SEÑOR DE SIPAN S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|USS-LAMBAYEQUE|LAMBAYEQUE|CHICLAYO|SL02|LAMBAYEQUE|CHICLAYO|CHICLAYO|-6.7720491|-79.8368835|AUTORIZADO POR LIC.|MAESTRIA EN CIENCIAS DE LA EDUCACION CON MENCION EN GESTION DE LA CALIDAD Y ACREDITACION EDUCATIVA|POSGRADO|MAESTRIA|19|OTROS PROGRAMAS EN EDUCACION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
015|UNIVERSIDAD CATOLICA DE SANTA MARIA|PRIVADO|LICENCIA OTORGADA|6|S|UCSM-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4061786|-71.5476298|AUTORIZADO POR LIC.|NEUROLOGIA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
016|UNIVERSIDAD NACIONAL DE CAJAMARCA|PUBLICO|LICENCIA OTORGADA|6|S01|UNC-CAJAMARCA|CAJAMARCA|CAJAMARCA|S01L01|CAJAMARCA|CAJAMARCA|CAJAMARCA|-7.167159|-78.4965043|AUTORIZADO POR LIC.|ENFERMERIA EN ONCOLOGIA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN MEDICINA INTENSIVA PEDIATRICA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
052A|UNIVERSIDAD CESAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F04|UPCV-ANCASH|ANCASH|SANTA|F04L01|ANCASH|SANTA|NUEVO CHIMBOTE|-9.1273857|-78.5112518|AUTORIZADO POR LIC.|MAESTRIA EN DIDACTICA EN IDIOMAS EXTRANJEROS|POSGRADO|MAESTRIA|19|OTROS PROGRAMAS EN EDUCACION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
015|UNIVERSIDAD CATOLICA DE SANTA MARIA|PRIVADO|LICENCIA OTORGADA|6|S|UCSM-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4061786|-71.5476298|AUTORIZADO POR LIC.|PSICOLOGIA TERAPEUTICA|POSGRADO|SEGUNDA ESPECIALIDAD|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
052A|UNIVERSIDAD CESAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F04|UPCV-ANCASH|ANCASH|SANTA|F04L01|ANCASH|SANTA|NUEVO CHIMBOTE|-9.1273857|-78.5112518|AUTORIZADO POR LIC.|INGENIERIA INDUSTRIAL|PREGRADO|CARRERA PROFESIONAL|72|INDUSTRIA Y PRODUCCION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
029|UNIVERSIDAD DE PIURA|PRIVADO|LICENCIA OTORGADA|8|F01|UDEP-LIMA|LIMA|LIMA|F01L01|LIMA|LIMA|MIRAFLORES|-12.1199404|-77.030347|AUTORIZADO POR LIC.|MAESTRIA EN ESTRATEGIAS CONTEMPORANEAS DE ARQUITECTURA|POSGRADO|MAESTRIA|73|ARQUITECTURA Y CONSTRUCCION|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
072|UNIVERSIDAD SEÑOR DE SIPAN S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|USS-LAMBAYEQUE|LAMBAYEQUE|CHICLAYO|SL01|LAMBAYEQUE|CHICLAYO|PIMENTEL|-6.7950553|-79.8852178|AUTORIZADO POR LIC.|DERECHO|PREGRADO|CARRERA PROFESIONAL|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
065|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.|PRIVADO|LICENCIA OTORGADA|6|S|UTP-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LIMA|-12.06576795|-77.03693393|AUTORIZADO POR LIC.|ADMINISTRACION Y MARKETING|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACION Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
014|UNIVERSIDAD PERUANA CAYETANO HEREDIA|PRIVADO|LICENCIA OTORGADA|10|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN RADIOLOGIA INTERVENCIONISTA|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
003|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|PUBLICO|LICENCIA OTORGADA|8|F06|UNSAAC-APURIMAC|APURIMAC|ANDAHUAYLAS|F06L01|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|-13.6616515|-73.3767641|AUTORIZADO POR LIC.|MAESTRIA EN DERECHO MENCION DERECHO CIVIL Y PROCESAL CIVIL|POSGRADO|MAESTRIA|00|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
052A|UNIVERSIDAD CESAR VALLEJO S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F09|UPCV-CALLAO|CALLAO|PROV. CONST. DEL CALLAO|F09L01|CALLAO|PROV. CONST. DEL CALLAO|CALLAO|-12.050378|-77.1234613|AUTORIZADO POR LIC.|INGENIERIA DE SISTEMAS|PREGRADO|CARRERA PROFESIONAL|61|INFORMATICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
065|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C.|PRIVADO|LICENCIA OTORGADA|6|F01|UTP-AREQUIPA|AREQUIPA|AREQUIPA|F01L01|AREQUIPA|AREQUIPA|AREQUIPA|-16.4084362|-71.5407378|AUTORIZADO POR LIC.|INGENIERIA MECATRONICA|PREGRADO|CARRERA PROFESIONAL|71|INGENIERIA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.;
